Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,day_of_week,quarter,lag_1,lag_2,lag_4,lag_12,Predicted,Demand_change_%,Stock_risk
34,2012-08-31,933487.71,0,75.89,3.646,130.8853548,9.285,2012,8,35,4,3,926250.21,1013820.86,973250.41,999511.29,939438.3470216244,1.4238201383646092,Stable
34,2012-09-07,976415.56,1,78.26,3.709,130.9325484,9.285,2012,9,36,4,3,933487.71,926250.21,1004523.59,982345.51,997025.0024833754,6.80644124210006,Hight Demand - Increase Inventory
34,2012-09-14,955211.7,0,64.28,3.706,130.9776667,9.285,2012,9,37,4,3,976415.56,933487.71,1013820.86,1000285.1,996413.2814639658,2.048074844686592,Stable
34,2012-09-21,943047.78,0,66.08,3.721,131.0103333,9.285,2012,9,38,4,3,955211.7,976415.56,926250.21,942970.63,953810.8784688786,-0.1466503740606806,Stable
34,2012-09-28,928629.31,0,67.06,3.666,131.043,9.285,2012,9,39,4,3,943047.78,955211.7,933487.71,1007867.68,946925.1048149392,0.4111482893198871,Stable
34,2012-10-05,968896.68,0,65.41,3.62,131.0756667,8.839,2012,10,40,4,4,928629.31,943047.78,976415.56,954677.75,974657.1660455093,4.956537075650695,Stable
34,2012-10-12,948613.39,0,59.94,3.603,131.1083333,8.839,2012,10,41,4,4,968896.68,928629.31,955211.7,950929.59,972676.0718745589,0.39007171276083574,Stable
34,2012-10-19,963516.28,0,58.47,3.61,131.1499677,8.839,2012,10,42,4,4,948613.39,968896.68,943047.78,917883.79,957626.0259437263,0.9500852548292922,Stable
34,2012-10-26,956987.81,0,57.95,3.514,131.1930968,8.839,2012,10,43,4,4,963516.28,948613.39,928629.31,973250.41,950787.7623424008,-1.321048530451315,Stable
35,2012-05-04,772036.6,0,53.68,3.951,142.0177929,8.876,2012,5,18,4,2,721212.45,794660.24,860293.46,849779.14,795643.9225984365,10.320325529382712,Hight Demand - Increase Inventory
35,2012-05-11,802383.63,0,58.97,3.889,142.0759262,8.876,2012,5,19,4,2,772036.6,721212.45,788633.42,824568.39,760372.7663124278,-1.5107876605295862,Stable
35,2012-05-18,819196.68,0,65.15,3.848,142.0970115,8.876,2012,5,20,4,2,802383.63,772036.6,794660.24,805028.74,766033.8781447485,-4.5302210184985325,Stable
35,2012-05-25,822167.17,0,64.77,3.798,142.1032776,8.876,2012,5,21,4,2,819196.68,802383.63,721212.45,766571.1,739051.9156397358,-9.783336079958756,Low Demand - Decrease Inventory
35,2012-06-01,932195.52,0,73.4,3.742,142.1095438,8.876,2012,6,22,4,2,822167.17,819196.68,772036.6,796351.35,797748.991506204,-2.969977321497285,Stable
35,2012-06-08,873415.01,0,64.05,3.689,142.1158099,8.876,2012,6,23,4,2,932195.52,822167.17,802383.63,793045.82,838471.7762987986,-10.05408647546401,Low Demand - Decrease Inventory
35,2012-06-15,848289.41,0,69.52,3.62,142.1292548,8.876,2012,6,24,4,2,873415.01,932195.52,819196.68,760671.1,824898.9633837119,-5.55475301670029,Low Demand - Decrease Inventory
35,2012-06-22,911696.0,0,73.23,3.564,142.1606464,8.876,2012,6,25,4,2,848289.41,873415.01,822167.17,744525.69,791473.823493123,-6.6976654237469475,Low Demand - Decrease Inventory
35,2012-06-29,892133.41,0,73.94,3.506,142.1920381,8.876,2012,6,26,4,2,911696.0,848289.41,932195.52,860293.46,848548.5853908211,-6.926367408563699,Low Demand - Decrease Inventory
35,2012-07-06,985479.64,0,82.08,3.475,142.2234298,8.839,2012,7,27,4,3,892133.41,911696.0,873415.01,788633.42,850310.0919621065,-4.688011632463525,Stable
35,2012-07-13,825763.48,0,78.95,3.523,142.2548214,8.839,2012,7,28,4,3,985479.64,892133.41,848289.41,794660.24,867916.3422368318,-11.929551153707065,Low Demand - Decrease Inventory
35,2012-07-20,841224.74,0,78.64,3.567,142.2337569,8.839,2012,7,29,4,3,825763.48,985479.64,911696.0,721212.45,833021.5343404338,0.8789507548134479,Stable
35,2012-07-27,808030.15,0,76.01,3.647,142.2126924,8.839,2012,7,30,4,3,841224.74,825763.48,892133.41,772036.6,808186.4133115336,-3.927407875387303,Stable
35,2012-08-03,866216.36,0,75.22,3.654,142.1916279,8.839,2012,8,31,4,3,808030.15,841224.74,985479.64,802383.63,874928.6437936574,8.279207625316628,Hight Demand - Increase Inventory
35,2012-08-10,888368.8,0,78.44,3.722,142.1705634,8.839,2012,8,32,4,3,866216.36,808030.15,825763.48,819196.68,836945.1819118038,-3.379199405584559,Stable
35,2012-08-17,887979.47,0,76.51,3.807,142.2157385,8.839,2012,8,33,4,3,888368.8,866216.36,841224.74,822167.17,857705.271813415,-3.451666491054735,Stable
35,2012-08-24,895274.72,0,72.93,3.834,142.3105933,8.839,2012,8,34,4,3,887979.47,888368.8,808030.15,932195.52,863885.8667479232,-2.7133063393995784,Stable
35,2012-08-31,931278.97,0,75.0,3.867,142.4054482,8.839,2012,8,35,4,3,895274.72,887979.47,866216.36,873415.01,867628.3173012882,-3.0880356700691522,Stable
35,2012-09-07,984833.35,1,76.0,3.911,142.500303,8.839,2012,9,36,4,3,931278.97,895274.72,888368.8,848289.41,948250.0684776902,1.8223431457590251,Stable
35,2012-09-14,821568.64,0,68.72,3.948,142.5938833,8.839,2012,9,37,4,3,984833.35,931278.97,887979.47,911696.0,959452.8265179768,-2.5771389120832633,Stable
35,2012-09-21,772302.94,0,66.1,4.038,142.6798167,8.839,2012,9,38,4,3,821568.64,984833.35,895274.72,892133.41,910800.2260516062,10.861123673319154,Hight Demand - Increase Inventory
35,2012-09-28,814099.86,0,64.92,3.997,142.76575,8.839,2012,9,39,4,3,772302.94,821568.64,931278.97,985479.64,879904.3763253912,13.932542627041054,Hight Demand - Increase Inventory
35,2012-10-05,866064.4,0,64.5,3.985,142.8516833,8.665,2012,10,40,4,4,814099.86,772302.94,984833.35,825763.48,907408.867270723,11.461616916470541,Hight Demand - Increase Inventory
35,2012-10-12,873643.14,0,55.4,4.0,142.9376167,8.665,2012,10,41,4,4,866064.4,814099.86,821568.64,841224.74,883155.1116634458,1.973376536830957,Stable
35,2012-10-19,829284.67,0,56.53,3.969,142.8633629,8.665,2012,10,42,4,4,873643.14,866064.4,772302.94,808030.15,865351.0119581223,-0.949143610499564,Stable
35,2012-10-26,865137.6,0,58.99,3.882,142.7624113,8.665,2012,10,43,4,4,829284.67,873643.14,814099.86,866216.36,859884.9081053883,3.6899558393365983,Stable
36,2012-05-04,312467.52,0,77.17,3.835,220.3545033,6.989,2012,5,18,4,2,308389.82,323915.32,331026.11,335741.9,325894.9271936342,5.6762921660754575,Hight Demand - Increase Inventory
36,2012-05-11,330518.34,0,76.55,3.764,220.4075581,6.989,2012,5,19,4,2,312467.52,308389.82,339407.94,326316.73,314416.0368944481,0.6235902196964609,Stable
36,2012-05-18,324801.13,0,73.7,3.713,220.4252149,6.989,2012,5,20,4,2,330518.34,312467.52,323915.32,313270.45,305603.67265436053,-7.538058960855089,Low Demand - Decrease Inventory
36,2012-05-25,306098.17,0,78.94,3.636,220.4287124,6.989,2012,5,21,4,2,324801.13,330518.34,308389.82,315396.72,288412.9109758213,-11.203230427239797,Low Demand - Decrease Inventory
36,2012-06-01,306005.53,0,80.74,3.567,220.4322099,6.989,2012,6,22,4,2,306098.17,324801.13,312467.52,318674.93,319968.99202634394,4.531494594150614,Stable
36,2012-06-08,338273.38,0,81.5,3.513,220.4357073,6.989,2012,6,23,4,2,306005.53,306098.17,330518.34,335345.82,313620.34575518966,2.488456909647884,Stable
36,2012-06-15,333146.88,0,82.15,3.407,220.4494148,6.989,2012,6,24,4,2,338273.38,306005.53,324801.13,317872.51,306723.1732604876,-9.326836991876922,Low Demand - Decrease Inventory
36,2012-06-22,306411.01,0,80.4,3.358,220.4886472,6.989,2012,6,25,4,2,333146.88,338273.38,306098.17,304144.9,293710.7631776929,-11.837456446329954,Low Demand - Decrease Inventory
36,2012-06-29,291530.43,0,86.68,3.273,220.5278796,6.989,2012,6,26,4,2,306411.01,333146.88,306005.53,331026.11,272681.2028886974,-11.008027130390198,Low Demand - Decrease Inventory
36,2012-07-06,306578.89,0,81.52,3.232,220.567112,6.623,2012,7,27,4,3,291530.43,306411.01,338273.38,339407.94,305691.76324518025,4.857583218733034,Stable
36,2012-07-13,298337.41,0,78.15,3.245,220.6063444,6.623,2012,7,28,4,3,306578.89,291530.43,333146.88,323915.32,298564.48684913665,-2.6141405727130667,Stable
36,2012-07-20,303289.55,0,81.76,3.301,220.6148749,6.623,2012,7,29,4,3,298337.41,306578.89,306411.01,308389.82,281267.715699099,-5.721607055883797,Low Demand - Decrease Inventory
36,2012-07-27,279643.43,0,84.0,3.392,220.6234054,6.623,2012,7,30,4,3,303289.55,298337.41,291530.43,312467.52,273194.5084750205,-9.922874535235211,Low Demand - Decrease Inventory
36,2012-08-03,304989.97,0,85.56,3.404,220.6319358,6.623,2012,8,31,4,3,279643.43,303289.55,306578.89,330518.34,314798.6952721104,12.571461189740955,Hight Demand - Increase Inventory
36,2012-08-10,298947.51,0,84.41,3.49,220.6404663,6.623,2012,8,32,4,3,304989.97,279643.43,298337.41,324801.13,312707.53948328644,2.530433864197721,Stable
36,2012-08-17,314607.22,0,85.89,3.571,220.7199609,6.623,2012,8,33,4,3,298947.51,304989.97,303289.55,306098.17,309434.3863200918,3.5079323189852873,Stable
36,2012-08-24,282545.55,0,81.26,3.574,220.8526787,6.623,2012,8,34,4,3,314607.22,298947.51,279643.43,306005.53,301048.97505411506,-4.309578447018767,Stable
36,2012-08-31,282647.48,0,84.79,3.608,220.9853964,6.623,2012,8,35,4,3,282545.55,314607.22,304989.97,338273.38,297845.64311410487,5.415089041078466,Hight Demand - Increase Inventory
36,2012-09-07,293728.57,1,84.19,3.697,221.1181142,6.623,2012,9,36,4,3,282647.48,282545.55,298947.51,333146.88,356561.3762650937,26.15055908692117,Hight Demand - Increase Inventory
36,2012-09-14,301893.63,0,78.16,3.692,221.2601207,6.623,2012,9,37,4,3,293728.57,282647.48,314607.22,306411.01,334882.93878388405,14.011020032502811,Hight Demand - Increase Inventory
36,2012-09-21,293804.45,0,75.98,3.709,221.4578604,6.623,2012,9,38,4,3,301893.63,293728.57,282545.55,291530.43,321800.98902235925,6.5941633224785985,Hight Demand - Increase Inventory
36,2012-09-28,270677.98,0,79.49,3.66,221.6556,6.623,2012,9,39,4,3,293804.45,301893.63,282647.48,306578.89,310961.8519729376,5.839735229652774,Hight Demand - Increase Inventory
36,2012-10-05,277137.86,0,73.57,3.611,221.8533396,6.228,2012,10,40,4,4,270677.98,293804.45,293728.57,298337.41,335656.5900013447,24.005872218103853,Hight Demand - Increase Inventory
36,2012-10-12,300236.85,0,71.28,3.576,222.0510793,6.228,2012,10,41,4,4,277137.86,270677.98,301893.63,303289.55,328368.6851353571,18.48568258965307,Hight Demand - Increase Inventory
36,2012-10-19,287360.05,0,74.06,3.57,222.0951719,6.228,2012,10,42,4,4,300236.85,277137.86,293804.45,279643.43,321858.3278969526,7.2014737354700635,Hight Demand - Increase Inventory
36,2012-10-26,272489.41,0,74.39,3.494,222.1136566,6.228,2012,10,43,4,4,287360.05,300236.85,270677.98,304989.97,306866.6557429582,6.788210728303465,Hight Demand - Increase Inventory
37,2012-05-04,535311.64,0,77.17,3.749,220.3545033,6.989,2012,5,18,4,2,528807.45,523483.19,564848.78,527041.46,533830.0239366964,0.9497925826681144,Stable
37,2012-05-11,527983.04,0,76.55,3.688,220.4075581,6.989,2012,5,19,4,2,535311.64,528807.45,506973.17,541071.29,511118.0091233924,-4.519541341676712,Stable
37,2012-05-18,534847.96,0,73.7,3.63,220.4252149,6.989,2012,5,20,4,2,527983.04,535311.64,523483.19,518696.89,501988.0405588299,-4.923453496000579,Stable
37,2012-05-25,540625.79,0,78.94,3.561,220.4287124,6.989,2012,5,21,4,2,534847.96,527983.04,528807.45,525559.17,491839.2748873159,-8.041291793032928,Low Demand - Decrease Inventory
37,2012-06-01,531811.85,0,80.74,3.501,220.4322099,6.989,2012,6,22,4,2,540625.79,534847.96,535311.64,535937.25,536341.41743467,-0.7924839407550286,Stable
37,2012-06-08,528940.78,0,81.5,3.452,220.4357073,6.989,2012,6,23,4,2,531811.85,540625.79,527983.04,484588.34,513592.12255538255,-3.4259724458222256,Stable
37,2012-06-15,508573.16,0,82.15,3.393,220.4494148,6.989,2012,6,24,4,2,528940.78,531811.85,534847.96,520887.23,507579.47547861934,-4.0385058836606795,Stable
37,2012-06-22,484032.75,0,80.4,3.346,220.4886472,6.989,2012,6,25,4,2,508573.16,528940.78,540625.79,533734.94,494502.2450105846,-2.7667435279941595,Stable
37,2012-06-29,508309.81,0,86.68,3.286,220.5278796,6.989,2012,6,26,4,2,484032.75,508573.16,531811.85,564848.78,470675.2297331616,-2.759631505686004,Stable
37,2012-07-06,519498.32,0,81.52,3.227,220.567112,6.623,2012,7,27,4,3,508309.81,484032.75,528940.78,506973.17,495663.7138245478,-2.487871751964057,Stable
37,2012-07-13,506005.47,0,78.15,3.256,220.6063444,6.623,2012,7,28,4,3,519498.32,508309.81,508573.16,523483.19,495586.3058126122,-4.602905007929156,Stable
37,2012-07-20,503744.56,0,81.76,3.311,220.6148749,6.623,2012,7,29,4,3,506005.47,519498.32,484032.75,528807.45,479626.4684160501,-5.2131850637800214,Low Demand - Decrease Inventory
37,2012-07-27,514489.17,0,84.0,3.407,220.6234054,6.623,2012,7,30,4,3,503744.56,506005.47,508309.81,535311.64,480591.2801985964,-4.596234210728465,Stable
37,2012-08-03,521959.28,0,85.56,3.417,220.6319358,6.623,2012,8,31,4,3,514489.17,503744.56,519498.32,527983.04,527392.6810341328,2.5080238392837026,Stable
37,2012-08-10,500964.59,0,84.41,3.494,220.6404663,6.623,2012,8,32,4,3,521959.28,514489.17,506005.47,534847.96,525463.0071896687,0.6712644690728914,Stable
37,2012-08-17,509633.71,0,85.89,3.571,220.7199609,6.623,2012,8,33,4,3,500964.59,521959.28,503744.56,540625.79,515201.5186768174,2.8419031925624507,Stable
37,2012-08-24,522665.04,0,81.26,3.62,220.8526787,6.623,2012,8,34,4,3,509633.71,500964.59,514489.17,531811.85,513022.3718962446,0.6649210658071587,Stable
37,2012-08-31,538344.1,0,84.79,3.638,220.9853964,6.623,2012,8,35,4,3,522665.04,509633.71,521959.28,528940.78,512257.71569333225,-1.9912034496639999,Stable
37,2012-09-07,526838.14,1,84.19,3.73,221.1181142,6.623,2012,9,36,4,3,538344.1,522665.04,500964.59,508573.16,577873.3373710215,7.342745535991114,Hight Demand - Increase Inventory
37,2012-09-14,514651.74,0,78.16,3.717,221.2601207,6.623,2012,9,37,4,3,526838.14,538344.1,509633.71,484032.75,549197.3309551477,4.244034221810086,Stable
37,2012-09-21,521320.98,0,75.98,3.721,221.4578604,6.623,2012,9,38,4,3,514651.74,526838.14,522665.04,508309.81,544054.2128707841,5.713081407396799,Hight Demand - Increase Inventory
37,2012-09-28,527953.14,0,79.49,3.666,221.6556,6.623,2012,9,39,4,3,521320.98,514651.74,538344.1,519498.32,538303.2946214154,3.257554419048214,Stable
37,2012-10-05,546122.37,0,73.57,3.617,221.8533396,6.228,2012,10,40,4,4,527953.14,521320.98,526838.14,506005.47,568221.0430063009,7.6271736931616525,Hight Demand - Increase Inventory
37,2012-10-12,521810.75,0,71.28,3.601,222.0510793,6.228,2012,10,41,4,4,546122.37,527953.14,514651.74,503744.56,564093.9825943857,3.290766608660573,Stable
37,2012-10-19,551969.1,0,74.06,3.594,222.0951719,6.228,2012,10,42,4,4,521810.75,546122.37,521320.98,514489.17,553318.0632015243,6.038072845667576,Hight Demand - Increase Inventory
37,2012-10-26,534738.43,0,74.39,3.506,222.1136566,6.228,2012,10,43,4,4,551969.1,521810.75,527953.14,521959.28,549879.4331922308,-0.378584019969454,Stable
38,2012-05-04,491755.69,0,76.03,4.171,131.136,11.627,2012,5,18,4,2,419964.77,401615.8,499267.66,469787.38,447168.10412668437,6.477527657066175,Hight Demand - Increase Inventory
38,2012-05-11,429914.6,0,77.27,4.186,131.1453333,11.627,2012,5,19,4,2,491755.69,419964.77,435790.74,415513.97,439745.65843049437,-10.576396496704621,Low Demand - Decrease Inventory
38,2012-05-18,412314.71,0,84.51,4.11,131.0983226,11.627,2012,5,20,4,2,429914.6,491755.69,401615.8,409411.61,405511.0203909278,-5.676378427034622,Low Demand - Decrease Inventory
38,2012-05-25,422810.12,0,83.84,4.293,131.0287742,11.627,2012,5,21,4,2,412314.71,429914.6,419964.77,471115.38,404807.2161498293,-1.8208163977876735,Stable
38,2012-06-01,435579.7,0,78.11,4.277,130.9592258,11.627,2012,6,22,4,2,422810.12,412314.71,491755.69,452792.53,467514.4364686236,10.573142494466211,Hight Demand - Increase Inventory
38,2012-06-08,448110.25,0,84.83,4.103,130.8896774,11.627,2012,6,23,4,2,435579.7,422810.12,429914.6,428465.11,431565.9372291714,-0.9214760859674167,Stable
38,2012-06-15,430222.07,0,85.94,4.144,130.8295333,11.627,2012,6,24,4,2,448110.25,435579.7,412314.71,412456.48,424058.9655139521,-5.3672694356016,Low Demand - Decrease Inventory
38,2012-06-22,405938.35,0,91.61,4.014,130.7929,11.627,2012,6,25,4,2,430222.07,448110.25,422810.12,408679.36,405796.424552165,-5.6774505891422615,Low Demand - Decrease Inventory
38,2012-06-29,404634.36,0,90.47,3.875,130.7562667,11.627,2012,6,26,4,2,405938.35,430222.07,435579.7,499267.66,397852.28117880225,-1.9919450382546329,Stable
38,2012-07-06,471086.22,0,89.13,3.765,130.7196333,10.926,2012,7,27,4,3,404634.36,405938.35,448110.25,435790.74,414046.2209940925,2.326016256773779,Stable
38,2012-07-13,416036.75,0,95.61,3.723,130.683,10.926,2012,7,28,4,3,471086.22,404634.36,430222.07,401615.8,412696.553847149,-12.394687781962919,Low Demand - Decrease Inventory
38,2012-07-20,441683.74,0,85.53,3.726,130.7012903,10.926,2012,7,29,4,3,416036.75,471086.22,405938.35,419964.77,398852.92278653383,-4.130362813733682,Stable
38,2012-07-27,407186.47,0,93.47,3.769,130.7195806,10.926,2012,7,30,4,3,441683.74,416036.75,404634.36,491755.69,398636.6713605821,-9.746129354777217,Low Demand - Decrease Inventory
38,2012-08-03,469311.17,0,88.16,3.76,130.737871,10.926,2012,8,31,4,3,407186.47,441683.74,471086.22,429914.6,445804.4178378433,9.484094065758946,Hight Demand - Increase Inventory
38,2012-08-10,436690.13,0,95.91,3.811,130.7561613,10.926,2012,8,32,4,3,469311.17,407186.47,416036.75,412314.71,432225.4932517633,-7.9021508796044,Low Demand - Decrease Inventory
38,2012-08-17,411866.46,0,94.87,4.002,130.7909677,10.926,2012,8,33,4,3,436690.13,469311.17,441683.74,422810.12,444153.6631155014,1.7091142214506656,Stable
38,2012-08-24,397428.22,0,85.32,4.055,130.8381613,10.926,2012,8,34,4,3,411866.46,436690.13,407186.47,435579.7,420627.5431215167,2.1271659560520373,Stable
38,2012-08-31,424904.95,0,89.78,4.093,130.8853548,10.926,2012,8,35,4,3,397428.22,411866.46,469311.17,448110.25,423768.4685546756,6.627674440097789,Hight Demand - Increase Inventory
38,2012-09-07,490274.82,1,88.52,4.124,130.9325484,10.926,2012,9,36,4,3,424904.95,397428.22,436690.13,430222.07,482462.5233427882,13.545987953961989,Hight Demand - Increase Inventory
38,2012-09-14,430944.39,0,83.64,4.133,130.9776667,10.926,2012,9,37,4,3,490274.82,424904.95,411866.46,405938.35,472606.61802957207,-3.603734324032374,Stable
38,2012-09-21,409600.98,0,82.97,4.125,131.0103333,10.926,2012,9,38,4,3,430944.39,490274.82,397428.22,404634.36,451966.9739711657,4.878259111614309,Stable
38,2012-09-28,398468.08,0,81.22,3.966,131.043,10.926,2012,9,39,4,3,409600.98,430944.39,424904.95,471086.22,437397.318076998,6.786199114318041,Hight Demand - Increase Inventory
38,2012-10-05,458479.01,0,81.61,3.966,131.0756667,10.199,2012,10,40,4,4,398468.08,409600.98,490274.82,416036.75,472774.38522399217,18.647994394931747,Hight Demand - Increase Inventory
38,2012-10-12,437320.66,0,71.74,4.468,131.1083333,10.199,2012,10,41,4,4,458479.01,398468.08,430944.39,441683.74,499186.9341718331,8.87890683846859,Hight Demand - Increase Inventory
38,2012-10-19,428806.46,0,68.66,4.449,131.1499677,10.199,2012,10,42,4,4,437320.66,458479.01,409600.98,407186.47,483957.2074010521,10.664153712987662,Hight Demand - Increase Inventory
38,2012-10-26,417290.38,0,65.95,4.301,131.1930968,10.199,2012,10,43,4,4,428806.46,437320.66,398468.08,469311.17,469471.840681836,9.483388072520173,Hight Demand - Increase Inventory
39,2012-05-04,1512227.34,0,77.15,3.749,220.3545033,6.989,2012,5,18,4,2,1456997.2,1433391.04,1764847.94,1442988.44,1522570.5835846812,4.5005840494876175,Stable
39,2012-05-11,1470792.41,0,75.52,3.688,220.4075581,6.989,2012,5,19,4,2,1512227.34,1456997.2,1580732.73,1511041.69,1490508.603159994,-1.4362084499812175,Stable
39,2012-05-18,1522978.54,0,72.36,3.63,220.4252149,6.989,2012,5,20,4,2,1470792.41,1512227.34,1433391.04,1412065.04,1417501.8842396736,-3.623252703644718,Stable
39,2012-05-25,1596036.66,0,78.31,3.561,220.4287124,6.989,2012,5,21,4,2,1522978.54,1470792.41,1456997.2,1453047.02,1426969.953850001,-6.304001246793598,Low Demand - Decrease Inventory
39,2012-06-01,1640476.77,0,80.33,3.501,220.4322099,6.989,2012,6,22,4,2,1596036.66,1522978.54,1512227.34,1470764.35,1518526.1876936108,-4.85643433192751,Stable
39,2012-06-08,1623442.24,0,81.12,3.452,220.4357073,6.989,2012,6,23,4,2,1640476.77,1596036.66,1470792.41,1522421.07,1531944.72583659,-6.615884244640055,Low Demand - Decrease Inventory
39,2012-06-15,1587499.82,0,81.33,3.393,220.4494148,6.989,2012,6,24,4,2,1623442.24,1640476.77,1522978.54,1469593.37,1531060.4825461805,-5.690486250611509,Low Demand - Decrease Inventory
39,2012-06-22,1532316.79,0,79.84,3.346,220.4886472,6.989,2012,6,25,4,2,1587499.82,1623442.24,1596036.66,1499727.02,1532954.2163756266,-3.435943924980945,Stable
39,2012-06-29,1492388.98,0,85.72,3.286,220.5278796,6.989,2012,6,26,4,2,1532316.79,1587499.82,1640476.77,1764847.94,1548300.0778666362,1.0430798625286994,Stable
39,2012-07-06,1659221.99,0,81.05,3.227,220.567112,6.623,2012,7,27,4,3,1492388.98,1532316.79,1623442.24,1580732.73,1521709.1232737824,1.964644852428651,Stable
39,2012-07-13,1471261.76,0,78.16,3.256,220.6063444,6.623,2012,7,28,4,3,1659221.99,1492388.98,1587499.82,1433391.04,1532546.6414458826,-7.634623294386146,Low Demand - Decrease Inventory
39,2012-07-20,1582168.27,0,80.32,3.311,220.6148749,6.623,2012,7,29,4,3,1471261.76,1659221.99,1532316.79,1456997.2,1480103.7756806687,0.6009818185357202,Stable
39,2012-07-27,1487797.54,0,82.89,3.407,220.6234054,6.623,2012,7,30,4,3,1582168.27,1471261.76,1492388.98,1512227.34,1475411.4421459362,-6.747501506528368,Low Demand - Decrease Inventory
39,2012-08-03,1608277.74,0,84.05,3.417,220.6319358,6.623,2012,8,31,4,3,1487797.54,1582168.27,1659221.99,1470792.41,1549247.7957470044,4.130283462291812,Stable
39,2012-08-10,1641867.92,0,83.47,3.494,220.6404663,6.623,2012,8,32,4,3,1608277.74,1487797.54,1471261.76,1522978.54,1520420.7625777647,-5.462798821193365,Low Demand - Decrease Inventory
39,2012-08-17,1720221.91,0,84.72,3.571,220.7199609,6.623,2012,8,33,4,3,1641867.92,1608277.74,1582168.27,1596036.66,1594348.4324662387,-2.894233266568799,Stable
39,2012-08-24,1724669.75,0,80.49,3.62,220.8526787,6.623,2012,8,34,4,3,1720221.91,1641867.92,1487797.54,1640476.77,1602250.2233420983,-6.857934198611715,Low Demand - Decrease Inventory
39,2012-08-31,1710923.94,0,83.72,3.638,220.9853964,6.623,2012,8,35,4,3,1724669.75,1720221.91,1608277.74,1623442.24,1643541.7812622413,-4.703971223346307,Stable
39,2012-09-07,1609811.75,1,83.71,3.73,221.1181142,6.623,2012,9,36,4,3,1710923.94,1724669.75,1641867.92,1587499.82,1711357.496182911,0.02534047088680949,Stable
39,2012-09-14,1447614.08,0,76.71,3.717,221.2601207,6.623,2012,9,37,4,3,1609811.75,1710923.94,1720221.91,1532316.79,1663511.7999691293,3.335796869983665,Stable
39,2012-09-21,1555672.51,0,73.58,3.721,221.4578604,6.623,2012,9,38,4,3,1447614.08,1609811.75,1724669.75,1492388.98,1578642.0736950338,9.051306940523382,Hight Demand - Increase Inventory
39,2012-09-28,1495607.07,0,78.04,3.666,221.6556,6.623,2012,9,39,4,3,1555672.51,1447614.08,1710923.94,1659221.99,1594487.7734400108,2.495079342888873,Stable
39,2012-10-05,1574408.67,0,72.05,3.617,221.8533396,6.228,2012,10,40,4,4,1495607.07,1555672.51,1609811.75,1471261.76,1566334.8990643248,4.729038160024526,Stable
39,2012-10-12,1494417.07,0,69.88,3.601,222.0510793,6.228,2012,10,41,4,4,1574408.67,1495607.07,1447614.08,1582168.27,1542653.283791855,-2.0169722647770323,Stable
39,2012-10-19,1577486.33,0,71.45,3.594,222.0951719,6.228,2012,10,42,4,4,1494417.07,1574408.67,1555672.51,1487797.54,1539068.6691830233,2.987894081203396,Stable
39,2012-10-26,1569502.0,0,72.9,3.506,222.1136566,6.228,2012,10,43,4,4,1577486.33,1494417.07,1495607.07,1608277.74,1540162.862190999,-2.36600895356101,Stable
40,2012-05-04,993311.59,0,44.47,3.991,138.0332,4.125,2012,5,18,4,2,875372.91,896979.93,1132064.23,999785.48,985111.3632959276,12.53619480821352,Hight Demand - Increase Inventory
40,2012-05-11,967729.35,0,52.06,3.947,138.0882667,4.125,2012,5,19,4,2,993311.59,875372.91,857811.17,975500.87,920955.2438124046,-7.284355374087139,Low Demand - Decrease Inventory
40,2012-05-18,896295.41,0,57.59,3.899,138.1065806,4.125,2012,5,20,4,2,967729.35,993311.59,896979.93,919301.81,924251.5974547043,-4.492759524684834,Stable
40,2012-05-25,991054.49,0,65.25,3.85,138.1101935,4.125,2012,5,21,4,2,896295.41,967729.35,875372.91,927732.02,875984.1816780418,-2.2661310205703513,Stable
40,2012-06-01,1037464.27,0,64.75,3.798,138.1138065,4.125,2012,6,22,4,2,991054.49,896295.41,993311.59,954233.87,974060.0319762155,-1.7147854326137455,Stable
40,2012-06-08,1079386.88,0,55.78,3.746,138.1174194,4.125,2012,6,23,4,2,1037464.27,991054.49,967729.35,891154.18,983746.2311047986,-5.177820619808083,Low Demand - Decrease Inventory
40,2012-06-15,977950.28,0,63.39,3.683,138.1295333,4.125,2012,6,24,4,2,1079386.88,1037464.27,896295.41,844490.86,963132.549785085,-10.77040423308785,Low Demand - Decrease Inventory
40,2012-06-22,1033552.18,0,69.32,3.629,138.1629,4.125,2012,6,25,4,2,977950.28,1079386.88,991054.49,871945.64,955810.1068898886,-2.2639364764138503,Stable
40,2012-06-29,988764.84,0,64.42,3.577,138.1962667,4.125,2012,6,26,4,2,1033552.18,977950.28,1037464.27,1132064.23,1002235.4111482725,-3.030013332440322,Stable
40,2012-07-06,1182901.56,0,69.08,3.538,138.2296333,4.156,2012,7,27,4,3,988764.84,1033552.18,1079386.88,857811.17,994251.0255308747,0.5548524086753289,Stable
40,2012-07-13,979848.71,0,67.48,3.561,138.263,4.156,2012,7,28,4,3,1182901.56,988764.84,977950.28,896979.93,1021620.8461709246,-13.634330977556191,Low Demand - Decrease Inventory
40,2012-07-20,968502.38,0,70.45,3.61,138.2331935,4.156,2012,7,29,4,3,979848.71,1182901.56,1033552.18,875372.91,994881.5464779511,1.5341997519138588,Stable
