Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,day_of_week,quarter,lag_1,lag_2,lag_4,lag_12
41,2010-06-18,1202963.06,0,54.9,2.674,189.4185259,7.363,2010,6,24,4,2,1217199.39,1305068.1,1163234.33,1015196.46
41,2010-06-25,1174209.52,0,66.0,2.715,189.4533931,7.363,2010,6,25,4,2,1202963.06,1217199.39,1246654.24,1168826.39
41,2010-07-02,1273279.79,0,69.39,2.728,189.4882603,7.335,2010,7,26,4,3,1174209.52,1202963.06,1305068.1,1082158.21
41,2010-07-09,1176079.59,0,60.93,2.711,189.5231276,7.335,2010,7,27,4,3,1273279.79,1174209.52,1217199.39,1043388.79
41,2010-07-16,1179788.38,0,69.06,2.699,189.6125456,7.335,2010,7,28,4,3,1176079.59,1273279.79,1202963.06,1067340.74
41,2010-07-23,1192213.87,0,70.77,2.691,189.774698,7.335,2010,7,29,4,3,1179788.38,1176079.59,1174209.52,1063960.11
41,2010-07-30,1211136.63,0,70.07,2.69,189.9368504,7.335,2010,7,30,4,3,1192213.87,1179788.38,1273279.79,1175738.22
41,2010-08-06,1338132.72,0,69.21,2.69,190.0990028,7.335,2010,8,31,4,3,1211136.63,1192213.87,1176079.59,1116439.02
41,2010-08-13,1285976.53,0,70.24,2.723,190.2611552,7.335,2010,8,32,4,3,1338132.72,1211136.63,1179788.38,1163234.33
41,2010-08-20,1353838.39,0,66.19,2.732,190.2948237,7.335,2010,8,33,4,3,1285976.53,1338132.72,1192213.87,1246654.24
41,2010-08-27,1173131.63,0,70.59,2.731,190.3284922,7.335,2010,8,34,4,3,1353838.39,1285976.53,1211136.63,1305068.1
41,2010-09-03,1223355.5,0,64.13,2.773,190.3621607,7.335,2010,9,35,4,3,1173131.63,1353838.39,1338132.72,1217199.39
41,2010-09-10,1172672.27,1,63.3,2.78,190.3958293,7.335,2010,9,36,4,3,1223355.5,1173131.63,1285976.53,1202963.06
41,2010-09-17,1111170.91,0,62.4,2.8,190.4688287,7.335,2010,9,37,4,3,1172672.27,1223355.5,1353838.39,1174209.52
41,2010-09-24,1110941.78,0,60.11,2.793,190.5713264,7.335,2010,9,38,4,3,1111170.91,1172672.27,1173131.63,1273279.79
41,2010-10-01,1109216.35,0,62.67,2.759,190.6738241,7.508,2010,10,39,4,4,1110941.78,1111170.91,1223355.5,1176079.59
41,2010-10-08,1162042.24,0,57.1,2.745,190.7763218,7.508,2010,10,40,4,4,1109216.35,1110941.78,1172672.27,1179788.38
41,2010-10-15,1133913.33,0,49.91,2.762,190.8623087,7.508,2010,10,41,4,4,1162042.24,1109216.35,1111170.91,1192213.87
41,2010-10-22,1156003.7,0,48.09,2.762,190.9070184,7.508,2010,10,42,4,4,1133913.33,1162042.24,1110941.78,1211136.63
41,2010-10-29,1144854.56,0,42.16,2.748,190.951728,7.508,2010,10,43,4,4,1156003.7,1133913.33,1109216.35,1338132.72
41,2010-11-05,1163878.49,0,46.74,2.729,190.9964377,7.508,2010,11,44,4,4,1144854.56,1156003.7,1162042.24,1285976.53
41,2010-11-12,1175326.23,0,38.99,2.737,191.0411474,7.508,2010,11,45,4,4,1163878.49,1144854.56,1133913.33,1353838.39
41,2010-11-19,1172155.28,0,31.34,2.758,191.0312172,7.508,2010,11,46,4,4,1175326.23,1163878.49,1156003.7,1173131.63
41,2010-11-26,1866681.57,1,25.3,2.742,191.0121805,7.508,2010,11,47,4,4,1172155.28,1175326.23,1144854.56,1223355.5
41,2010-12-03,1220115.75,0,33.0,2.712,190.9931437,7.508,2010,12,48,4,4,1866681.57,1172155.28,1163878.49,1172672.27
41,2010-12-10,1434908.13,0,33.9,2.728,190.9741069,7.508,2010,12,49,4,4,1220115.75,1866681.57,1175326.23,1111170.91
41,2010-12-17,1627904.68,0,31.51,2.778,191.0303376,7.508,2010,12,50,4,4,1434908.13,1220115.75,1172155.28,1110941.78
41,2010-12-24,2225016.73,0,29.81,2.781,191.1430189,7.508,2010,12,51,4,4,1627904.68,1434908.13,1866681.57,1109216.35
41,2010-12-31,1001790.16,1,25.19,2.829,191.2557002,7.508,2010,12,52,4,4,2225016.73,1627904.68,1220115.75,1162042.24
41,2011-01-07,1153596.53,0,23.76,2.882,191.3683815,7.241,2011,1,1,4,1,1001790.16,2225016.73,1434908.13,1133913.33
41,2011-01-14,1052609.16,0,22.44,2.911,191.4784939,7.241,2011,1,2,4,1,1153596.53,1001790.16,1627904.68,1156003.7
41,2011-01-21,1088025.8,0,32.7,2.973,191.5731924,7.241,2011,1,3,4,1,1052609.16,1153596.53,2225016.73,1144854.56
41,2011-01-28,1026439.93,0,32.23,3.008,191.667891,7.241,2011,1,4,4,1,1088025.8,1052609.16,1001790.16,1163878.49
41,2011-02-04,1179420.5,0,14.56,3.011,191.7625895,7.241,2011,2,5,4,1,1026439.93,1088025.8,1153596.53,1175326.23
41,2011-02-11,1150003.36,1,16.81,3.037,191.8572881,7.241,2011,2,6,4,1,1179420.5,1026439.93,1052609.16,1172155.28
41,2011-02-18,1203399.64,0,39.39,3.051,191.9178331,7.241,2011,2,7,4,1,1150003.36,1179420.5,1088025.8,1866681.57
41,2011-02-25,1099714.93,0,26.1,3.101,191.9647167,7.241,2011,2,8,4,1,1203399.64,1150003.36,1026439.93,1220115.75
41,2011-03-04,1229257.7,0,34.99,3.232,192.0116004,7.241,2011,3,9,4,1,1099714.93,1203399.64,1179420.5,1434908.13
41,2011-03-11,1159089.6,0,31.6,3.372,192.058484,7.241,2011,3,10,4,1,1229257.7,1099714.93,1150003.36,1627904.68
41,2011-03-18,1115504.26,0,40.19,3.406,192.1237981,7.241,2011,3,11,4,1,1159089.6,1229257.7,1203399.64,2225016.73
41,2011-03-25,1140578.16,0,41.11,3.414,192.1964844,7.241,2011,3,12,4,1,1115504.26,1159089.6,1099714.93,1001790.16
41,2011-04-01,1179125.48,0,38.16,3.461,192.2691707,6.934,2011,4,13,4,2,1140578.16,1115504.26,1229257.7,1153596.53
41,2011-04-08,1206252.12,0,42.87,3.532,192.3418571,6.934,2011,4,14,4,2,1179125.48,1140578.16,1159089.6,1052609.16
41,2011-04-15,1192982.07,0,39.94,3.611,192.4225954,6.934,2011,4,15,4,2,1206252.12,1179125.48,1115504.26,1088025.8
41,2011-04-22,1304481.75,0,42.86,3.636,192.5234638,6.934,2011,4,16,4,2,1192982.07,1206252.12,1140578.16,1026439.93
41,2011-04-29,1178841.05,0,39.81,3.663,192.6243322,6.934,2011,4,17,4,2,1304481.75,1192982.07,1179125.48,1179420.5
41,2011-05-06,1244956.91,0,41.2,3.735,192.7252006,6.934,2011,5,18,4,2,1178841.05,1304481.75,1206252.12,1150003.36
41,2011-05-13,1270025.74,0,50.29,3.767,192.826069,6.934,2011,5,19,4,2,1244956.91,1178841.05,1192982.07,1203399.64
41,2011-05-20,1244542.33,0,41.11,3.828,192.831317,6.934,2011,5,20,4,2,1270025.74,1244956.91,1304481.75,1099714.93
41,2011-05-27,1278304.33,0,50.56,3.795,192.8365651,6.934,2011,5,21,4,2,1244542.33,1270025.74,1178841.05,1229257.7
41,2011-06-03,1297584.95,0,54.81,3.763,192.8418131,6.934,2011,6,22,4,2,1278304.33,1244542.33,1244956.91,1159089.6
41,2011-06-10,1311690.11,0,61.1,3.735,192.8470612,6.934,2011,6,23,4,2,1297584.95,1278304.33,1270025.74,1115504.26
41,2011-06-17,1289151.84,0,62.3,3.697,192.9034759,6.934,2011,6,24,4,2,1311690.11,1297584.95,1244542.33,1140578.16
41,2011-06-24,1244381.98,0,59.54,3.661,192.9982655,6.934,2011,6,25,4,2,1289151.84,1311690.11,1278304.33,1179125.48
41,2011-07-01,1333347.78,0,67.01,3.597,193.0930552,6.901,2011,7,26,4,3,1244381.98,1289151.84,1297584.95,1206252.12
41,2011-07-08,1338862.58,0,68.49,3.54,193.1878448,6.901,2011,7,27,4,3,1333347.78,1244381.98,1311690.11,1192982.07
41,2011-07-15,1245772.7,0,68.18,3.532,193.3125484,6.901,2011,7,28,4,3,1338862.58,1333347.78,1289151.84,1304481.75
41,2011-07-22,1292830.93,0,74.11,3.545,193.5120367,6.901,2011,7,29,4,3,1245772.7,1338862.58,1244381.98,1178841.05
41,2011-07-29,1248330.1,0,71.3,3.547,193.711525,6.901,2011,7,30,4,3,1292830.93,1245772.7,1333347.78,1244956.91
41,2011-08-05,1402233.69,0,72.19,3.554,193.9110133,6.901,2011,8,31,4,3,1248330.1,1292830.93,1338862.58,1270025.74
41,2011-08-12,1356689.88,0,67.65,3.542,194.1105017,6.901,2011,8,32,4,3,1402233.69,1248330.1,1245772.7,1244542.33
41,2011-08-19,1412959.97,0,70.55,3.499,194.2500634,6.901,2011,8,33,4,3,1356689.88,1402233.69,1292830.93,1278304.33
41,2011-08-26,1328740.71,0,71.61,3.485,194.3796374,6.901,2011,8,34,4,3,1412959.97,1356689.88,1248330.1,1297584.95
41,2011-09-02,1283849.38,0,70.37,3.511,194.5092113,6.901,2011,9,35,4,3,1328740.71,1412959.97,1402233.69,1311690.11
41,2011-09-09,1280958.97,1,58.31,3.566,194.6387853,6.901,2011,9,36,4,3,1283849.38,1328740.71,1356689.88,1289151.84
41,2011-09-16,1197019.39,0,54.82,3.596,194.7419707,6.901,2011,9,37,4,3,1280958.97,1283849.38,1412959.97,1244381.98
41,2011-09-23,1173059.79,0,55.06,3.581,194.8099713,6.901,2011,9,38,4,3,1197019.39,1280958.97,1328740.71,1333347.78
41,2011-09-30,1160619.61,0,61.77,3.538,194.8779718,6.901,2011,9,39,4,3,1173059.79,1197019.39,1283849.38,1338862.58
41,2011-10-07,1277882.77,0,58.74,3.498,194.9459724,6.759,2011,10,40,4,4,1160619.61,1173059.79,1280958.97,1245772.7
41,2011-10-14,1247130.22,0,47.43,3.491,195.0261012,6.759,2011,10,41,4,4,1277882.77,1160619.61,1197019.39,1292830.93
41,2011-10-21,1214944.29,0,45.62,3.548,195.1789994,6.759,2011,10,42,4,4,1247130.22,1277882.77,1173059.79,1248330.1
41,2011-10-28,1274463.02,0,37.02,3.55,195.3318977,6.759,2011,10,43,4,4,1214944.29,1247130.22,1160619.61,1402233.69
41,2011-11-04,1315684.86,0,35.04,3.527,195.4847959,6.759,2011,11,44,4,4,1274463.02,1214944.29,1277882.77,1356689.88
41,2011-11-11,1302499.23,0,32.87,3.505,195.6376941,6.759,2011,11,45,4,4,1315684.86,1274463.02,1247130.22,1412959.97
41,2011-11-18,1230118.02,0,36.64,3.479,195.7184713,6.759,2011,11,46,4,4,1302499.23,1315684.86,1214944.29,1328740.71
41,2011-11-25,1906713.35,1,36.37,3.424,195.7704,6.759,2011,11,47,4,4,1230118.02,1302499.23,1274463.02,1283849.38
41,2011-12-02,1292436.23,0,34.53,3.378,195.8223287,6.759,2011,12,48,4,4,1906713.35,1230118.02,1315684.86,1280958.97
41,2011-12-09,1548661.45,0,17.05,3.331,195.8742575,6.759,2011,12,49,4,4,1292436.23,1906713.35,1302499.23,1197019.39
41,2011-12-16,1682368.32,0,25.01,3.266,195.9841685,6.759,2011,12,50,4,4,1548661.45,1292436.23,1230118.02,1173059.79
41,2011-12-23,2263722.68,0,25.59,3.173,196.1713893,6.759,2011,12,51,4,4,1682368.32,1548661.45,1906713.35,1160619.61
41,2011-12-30,1264014.16,1,34.12,3.119,196.3586101,6.759,2011,12,52,4,4,2263722.68,1682368.32,1292436.23,1277882.77
41,2012-01-06,1208191.61,0,37.21,3.095,196.5458309,6.589,2012,1,1,4,1,1264014.16,2263722.68,1548661.45,1247130.22
41,2012-01-13,1134767.28,0,27.49,3.077,196.7330517,6.589,2012,1,2,4,1,1208191.61,1264014.16,1682368.32,1214944.29
41,2012-01-20,1116295.24,0,31.56,3.055,196.7796652,6.589,2012,1,3,4,1,1134767.28,1208191.61,2263722.68,1274463.02
41,2012-01-27,1079398.81,0,33.15,3.038,196.8262786,6.589,2012,1,4,4,1,1116295.24,1134767.28,1264014.16,1315684.86
41,2012-02-03,1208825.6,0,31.65,3.031,196.8728921,6.589,2012,2,5,4,1,1079398.81,1116295.24,1208191.61,1302499.23
41,2012-02-10,1238844.56,1,22.0,3.103,196.9195056,6.589,2012,2,6,4,1,1208825.6,1079398.81,1134767.28,1230118.02
41,2012-02-17,1330451.46,0,22.52,3.113,196.9432711,6.589,2012,2,7,4,1,1238844.56,1208825.6,1116295.24,1906713.35
41,2012-02-24,1224915.66,0,27.89,3.129,196.9499007,6.589,2012,2,8,4,1,1330451.46,1238844.56,1079398.81,1292436.23
41,2012-03-02,1239813.26,0,27.39,3.191,196.9565303,6.589,2012,3,9,4,1,1224915.66,1330451.46,1208825.6,1548661.45
41,2012-03-09,1243814.77,0,35.3,3.286,196.9631599,6.589,2012,3,10,4,1,1239813.26,1224915.66,1238844.56,1682368.32
41,2012-03-16,1201511.62,0,47.76,3.486,197.0457208,6.589,2012,3,11,4,1,1243814.77,1239813.26,1330451.46,2263722.68
41,2012-03-23,1215354.38,0,44.04,3.664,197.2295234,6.589,2012,3,12,4,1,1201511.62,1243814.77,1224915.66,1264014.16
41,2012-03-30,1239423.19,0,51.56,3.75,197.4133259,6.589,2012,3,13,4,1,1215354.38,1201511.62,1239813.26,1208191.61
41,2012-04-06,1460234.31,0,48.48,3.854,197.5971285,6.547,2012,4,14,4,2,1239423.19,1215354.38,1243814.77,1134767.28
41,2012-04-13,1323004.73,0,46.84,3.901,197.780931,6.547,2012,4,15,4,2,1460234.31,1239423.19,1201511.62,1116295.24
41,2012-04-20,1220815.33,0,43.57,3.936,197.7227385,6.547,2012,4,16,4,2,1323004.73,1460234.31,1215354.38,1079398.81
41,2012-04-27,1248950.65,0,57.66,3.927,197.664546,6.547,2012,4,17,4,2,1220815.33,1323004.73,1239423.19,1208825.6
41,2012-05-04,1359770.73,0,52.86,3.903,197.6063534,6.547,2012,5,18,4,2,1248950.65,1220815.33,1460234.31,1238844.56
41,2012-05-11,1353285.1,0,50.22,3.87,197.5481609,6.547,2012,5,19,4,2,1359770.73,1248950.65,1323004.73,1330451.46
41,2012-05-18,1331514.44,0,55.24,3.837,197.5553137,6.547,2012,5,20,4,2,1353285.1,1359770.73,1220815.33,1224915.66
41,2012-05-25,1424500.47,0,54.89,3.804,197.5886046,6.547,2012,5,21,4,2,1331514.44,1353285.1,1248950.65,1239813.26
41,2012-06-01,1374891.36,0,57.29,3.764,197.6218954,6.547,2012,6,22,4,2,1424500.47,1331514.44,1359770.73,1243814.77
41,2012-06-08,1436383.84,0,65.11,3.741,197.6551863,6.547,2012,6,23,4,2,1374891.36,1424500.47,1353285.1,1201511.62
41,2012-06-15,1384584.59,0,64.92,3.723,197.692292,6.547,2012,6,24,4,2,1436383.84,1374891.36,1331514.44,1215354.38
41,2012-06-22,1386407.17,0,66.88,3.735,197.7389345,6.547,2012,6,25,4,2,1384584.59,1436383.84,1424500.47,1239423.19
41,2012-06-29,1355600.01,0,76.54,3.693,197.785577,6.547,2012,6,26,4,2,1386407.17,1384584.59,1374891.36,1460234.31
41,2012-07-06,1456300.89,0,74.47,3.646,197.8322195,6.432,2012,7,27,4,3,1355600.01,1386407.17,1436383.84,1323004.73
41,2012-07-13,1332594.07,0,67.24,3.613,197.8788621,6.432,2012,7,28,4,3,1456300.89,1355600.01,1384584.59,1220815.33
41,2012-07-20,1347175.93,0,74.06,3.585,197.9290378,6.432,2012,7,29,4,3,1332594.07,1456300.89,1386407.17,1248950.65
41,2012-07-27,1344723.97,0,73.31,3.57,197.9792136,6.432,2012,7,30,4,3,1347175.93,1332594.07,1355600.01,1359770.73
41,2012-08-03,1439607.35,0,73.16,3.528,198.0293893,6.432,2012,8,31,4,3,1344723.97,1347175.93,1456300.89,1353285.1
41,2012-08-10,1504545.94,0,71.73,3.509,198.0795651,6.432,2012,8,32,4,3,1439607.35,1344723.97,1332594.07,1331514.44
41,2012-08-17,1560590.05,0,65.77,3.545,198.1001057,6.432,2012,8,33,4,3,1504545.94,1439607.35,1347175.93,1424500.47
41,2012-08-24,1464462.85,0,69.07,3.558,198.0984199,6.432,2012,8,34,4,3,1560590.05,1504545.94,1344723.97,1374891.36
41,2012-08-31,1360517.52,0,71.56,3.556,198.0967341,6.432,2012,8,35,4,3,1464462.85,1560590.05,1439607.35,1436383.84
41,2012-09-07,1392143.82,1,67.41,3.596,198.0950484,6.432,2012,9,36,4,3,1360517.52,1464462.85,1504545.94,1384584.59
41,2012-09-14,1306644.25,0,59.39,3.659,198.1267184,6.432,2012,9,37,4,3,1392143.82,1360517.52,1560590.05,1386407.17
41,2012-09-21,1276609.36,0,59.81,3.765,198.358523,6.432,2012,9,38,4,3,1306644.25,1392143.82,1464462.85,1355600.01
41,2012-09-28,1307928.01,0,56.08,3.789,198.5903276,6.432,2012,9,39,4,3,1276609.36,1306644.25,1360517.52,1456300.89
41,2012-10-05,1400160.95,0,50.14,3.779,198.8221322,6.195,2012,10,40,4,4,1307928.01,1276609.36,1392143.82,1332594.07
41,2012-10-12,1409544.97,0,39.38,3.76,199.0539368,6.195,2012,10,41,4,4,1400160.95,1307928.01,1306644.25,1347175.93
41,2012-10-19,1326197.24,0,49.56,3.75,199.1481963,6.195,2012,10,42,4,4,1409544.97,1400160.95,1276609.36,1344723.97
41,2012-10-26,1316542.59,0,41.8,3.686,199.2195317,6.195,2012,10,43,4,4,1326197.24,1409544.97,1307928.01,1439607.35
42,2010-04-30,477615.87,0,69.76,3.105,126.3805667,9.524,2010,4,17,4,2,492364.77,549528.16,505907.41,543384.01
42,2010-05-07,582846.22,0,71.06,3.127,126.2898,9.524,2010,5,18,4,2,477615.87,492364.77,582552.26,575709.96
42,2010-05-14,564345.55,0,73.88,3.145,126.2085484,9.524,2010,5,19,4,2,582846.22,477615.87,549528.16,508794.87
42,2010-05-21,504403.16,0,78.32,3.12,126.1843871,9.524,2010,5,20,4,2,564345.55,582846.22,492364.77,491510.58
42,2010-05-28,484097.03,0,76.67,3.058,126.1602258,9.524,2010,5,21,4,2,504403.16,564345.55,477615.87,554972.42
42,2010-06-04,556046.12,0,82.82,2.941,126.1360645,9.524,2010,6,22,4,2,484097.03,504403.16,582846.22,588363.62
42,2010-06-11,607218.6,0,89.67,3.057,126.1119032,9.524,2010,6,23,4,2,556046.12,484097.03,564345.55,519914.1
42,2010-06-18,529418.64,0,83.49,2.935,126.114,9.524,2010,6,24,4,2,607218.6,556046.12,504403.16,478021.68
42,2010-06-25,484327.56,0,90.32,3.084,126.1266,9.524,2010,6,25,4,2,529418.64,607218.6,484097.03,505907.41
42,2010-07-02,507168.8,0,92.89,2.978,126.1392,9.199,2010,7,26,4,3,484327.56,529418.64,556046.12,582552.26
42,2010-07-09,570069.48,0,91.03,3.1,126.1518,9.199,2010,7,27,4,3,507168.8,484327.56,607218.6,549528.16
42,2010-07-16,558837.27,0,91.8,2.971,126.1498065,9.199,2010,7,28,4,3,570069.48,507168.8,529418.64,492364.77
42,2010-07-23,491115.86,0,88.44,3.112,126.1283548,9.199,2010,7,29,4,3,558837.27,570069.48,484327.56,477615.87
42,2010-07-30,469598.57,0,85.03,3.017,126.1069032,9.199,2010,7,30,4,3,491115.86,558837.27,507168.8,582846.22
42,2010-08-06,579544.21,0,86.13,3.123,126.0854516,9.199,2010,8,31,4,3,469598.57,491115.86,570069.48,564345.55
42,2010-08-13,583079.97,0,88.37,3.049,126.064,9.199,2010,8,32,4,3,579544.21,469598.57,558837.27,504403.16
42,2010-08-20,500945.63,0,89.88,3.041,126.0766452,9.199,2010,8,33,4,3,583079.97,579544.21,491115.86,484097.03
42,2010-08-27,465993.51,0,84.99,3.022,126.0892903,9.199,2010,8,34,4,3,500945.63,583079.97,469598.57,556046.12
42,2010-09-03,524658.06,0,83.8,3.087,126.1019355,9.199,2010,9,35,4,3,465993.51,500945.63,579544.21,607218.6
42,2010-09-10,589091.04,1,84.04,2.961,126.1145806,9.199,2010,9,36,4,3,524658.06,465993.51,583079.97,529418.64
42,2010-09-17,536871.58,0,85.52,3.028,126.1454667,9.199,2010,9,37,4,3,589091.04,524658.06,500945.63,484327.56
42,2010-09-24,492262.96,0,85.75,2.939,126.1900333,9.199,2010,9,38,4,3,536871.58,589091.04,465993.51,507168.8
42,2010-10-01,481523.93,0,86.01,3.001,126.2346,9.003,2010,10,39,4,4,492262.96,536871.58,524658.06,570069.48
42,2010-10-08,599759.45,0,77.04,2.924,126.2791667,9.003,2010,10,40,4,4,481523.93,492262.96,589091.04,558837.27
42,2010-10-15,559285.35,0,75.48,3.08,126.3266774,9.003,2010,10,41,4,4,599759.45,481523.93,536871.58,491115.86
42,2010-10-22,522467.51,0,68.12,3.014,126.3815484,9.003,2010,10,42,4,4,559285.35,599759.45,492262.96,469598.57
42,2010-10-29,476967.65,0,68.76,3.13,126.4364194,9.003,2010,10,43,4,4,522467.51,559285.35,481523.93,579544.21
42,2010-11-05,565390.4,0,71.04,3.009,126.4912903,9.003,2010,11,44,4,4,476967.65,522467.51,599759.45,583079.97
42,2010-11-12,588592.61,0,61.24,3.13,126.5461613,9.003,2010,11,45,4,4,565390.4,476967.65,559285.35,500945.63
42,2010-11-19,524316.21,0,58.83,3.047,126.6072,9.003,2010,11,46,4,4,588592.61,565390.4,522467.51,465993.51
42,2010-11-26,522296.71,1,55.33,3.162,126.6692667,9.003,2010,11,47,4,4,524316.21,588592.61,476967.65,524658.06
42,2010-12-03,500250.8,0,51.17,3.041,126.7313333,9.003,2010,12,48,4,4,522296.71,524316.21,565390.4,589091.04
42,2010-12-10,585175.24,0,60.51,3.091,126.7934,9.003,2010,12,49,4,4,500250.8,522296.71,588592.61,536871.58
42,2010-12-17,537455.65,0,59.15,3.125,126.8794839,9.003,2010,12,50,4,4,585175.24,500250.8,524316.21,492262.96
42,2010-12-24,555075.27,0,57.06,3.236,126.9835806,9.003,2010,12,51,4,4,537455.65,585175.24,522296.71,481523.93
42,2010-12-31,428953.6,1,49.67,3.148,127.0876774,9.003,2010,12,52,4,4,555075.27,537455.65,500250.8,599759.45
42,2011-01-07,592947.75,0,43.43,3.287,127.1917742,8.744,2011,1,1,4,1,428953.6,555075.27,585175.24,559285.35
42,2011-01-14,613899.15,0,49.98,3.312,127.3009355,8.744,2011,1,2,4,1,592947.75,428953.6,537455.65,522467.51
42,2011-01-21,533414.62,0,56.75,3.336,127.4404839,8.744,2011,1,3,4,1,613899.15,592947.75,555075.27,476967.65
42,2011-01-28,499081.79,0,53.03,3.231,127.5800323,8.744,2011,1,4,4,1,533414.62,613899.15,428953.6,565390.4
42,2011-02-04,586886.16,0,44.88,3.348,127.7195806,8.744,2011,2,5,4,1,499081.79,533414.62,592947.75,588592.61
42,2011-02-11,628063.88,1,51.51,3.381,127.859129,8.744,2011,2,6,4,1,586886.16,499081.79,613899.15,524316.21
42,2011-02-18,556485.1,0,61.77,3.43,127.99525,8.744,2011,2,7,4,1,628063.88,586886.16,533414.62,522296.71
42,2011-02-25,526904.08,0,53.59,3.398,128.13,8.744,2011,2,8,4,1,556485.1,628063.88,499081.79,500250.8
42,2011-03-04,570879.04,0,56.96,3.674,128.26475,8.744,2011,3,9,4,1,526904.08,556485.1,586886.16,585175.24
42,2011-03-11,607294.56,0,64.22,3.63,128.3995,8.744,2011,3,10,4,1,570879.04,526904.08,628063.88,537455.65
42,2011-03-18,558239.32,0,70.12,3.892,128.5121935,8.744,2011,3,11,4,1,607294.56,570879.04,556485.1,555075.27
42,2011-03-25,522673.62,0,62.53,3.716,128.6160645,8.744,2011,3,12,4,1,558239.32,607294.56,526904.08,428953.6
42,2011-04-01,508432.17,0,67.64,3.772,128.7199355,8.494,2011,4,13,4,2,522673.62,558239.32,570879.04,592947.75
42,2011-04-08,620087.35,0,73.03,3.818,128.8238065,8.494,2011,4,14,4,2,508432.17,522673.62,607294.56,613899.15
42,2011-04-15,597644.02,0,61.05,4.089,128.9107333,8.494,2011,4,15,4,2,620087.35,508432.17,558239.32,533414.62
42,2011-04-22,534597.69,0,75.93,3.917,128.9553,8.494,2011,4,16,4,2,597644.02,620087.35,522673.62,499081.79
42,2011-04-29,496010.17,0,73.38,4.151,128.9998667,8.494,2011,4,17,4,2,534597.69,597644.02,508432.17,586886.16
42,2011-05-06,612337.35,0,73.56,4.193,129.0444333,8.494,2011,5,18,4,2,496010.17,534597.69,620087.35,628063.88
42,2011-05-13,603024.75,0,74.04,4.202,129.089,8.494,2011,5,19,4,2,612337.35,496010.17,597644.02,556485.1
42,2011-05-20,524559.95,0,72.62,3.99,129.0756774,8.494,2011,5,20,4,2,603024.75,612337.35,534597.69,526904.08
42,2011-05-27,503295.29,0,78.62,3.933,129.0623548,8.494,2011,5,21,4,2,524559.95,603024.75,496010.17,570879.04
42,2011-06-03,545109.3,0,81.87,3.893,129.0490323,8.494,2011,6,22,4,2,503295.29,524559.95,612337.35,607294.56
42,2011-06-10,616701.99,0,84.57,3.981,129.0357097,8.494,2011,6,23,4,2,545109.3,503295.29,603024.75,558239.32
42,2011-06-17,546675.65,0,87.96,3.935,129.0432,8.494,2011,6,24,4,2,616701.99,545109.3,524559.95,522673.62
42,2011-06-24,501780.66,0,90.69,3.807,129.0663,8.494,2011,6,25,4,2,546675.65,616701.99,503295.29,508432.17
42,2011-07-01,506343.83,0,95.36,3.842,129.0894,8.257,2011,7,26,4,3,501780.66,546675.65,545109.3,620087.35
42,2011-07-08,593234.27,0,88.57,3.793,129.1125,8.257,2011,7,27,4,3,506343.83,501780.66,616701.99,597644.02
42,2011-07-15,591703.82,0,86.01,3.779,129.1338387,8.257,2011,7,28,4,3,593234.27,506343.83,546675.65,534597.69
42,2011-07-22,511316.29,0,88.59,3.697,129.1507742,8.257,2011,7,29,4,3,591703.82,593234.27,501780.66,496010.17
42,2011-07-29,479256.8,0,86.75,3.694,129.1677097,8.257,2011,7,30,4,3,511316.29,591703.82,506343.83,612337.35
42,2011-08-05,572603.33,0,89.8,3.803,129.1846452,8.257,2011,8,31,4,3,479256.8,511316.29,593234.27,603024.75
42,2011-08-12,603147.26,0,85.61,3.794,129.2015806,8.257,2011,8,32,4,3,572603.33,479256.8,591703.82,524559.95
42,2011-08-19,526641.23,0,87.4,3.743,129.2405806,8.257,2011,8,33,4,3,603147.26,572603.33,511316.29,503295.29
42,2011-08-26,503720.98,0,91.59,3.663,129.2832581,8.257,2011,8,34,4,3,526641.23,603147.26,479256.8,545109.3
42,2011-09-02,537124.76,0,91.61,3.798,129.3259355,8.257,2011,9,35,4,3,503720.98,526641.23,572603.33,616701.99
42,2011-09-09,608390.94,1,89.06,3.771,129.3686129,8.257,2011,9,36,4,3,537124.76,503720.98,603147.26,546675.65
42,2011-09-16,576837.09,0,77.49,3.784,129.4306,8.257,2011,9,37,4,3,608390.94,537124.76,526641.23,501780.66
42,2011-09-23,528486.45,0,82.51,3.789,129.5183333,8.257,2011,9,38,4,3,576837.09,608390.94,503720.98,506343.83
42,2011-09-30,510243.79,0,82.27,3.877,129.6060667,8.257,2011,9,39,4,3,528486.45,576837.09,537124.76,593234.27
42,2011-10-07,649111.23,0,75.01,3.827,129.6938,7.874,2011,10,40,4,4,510243.79,528486.45,608390.94,591703.82
42,2011-10-14,613531.11,0,70.27,3.698,129.7706452,7.874,2011,10,41,4,4,649111.23,510243.79,576837.09,511316.29
42,2011-10-21,537276.41,0,77.91,3.842,129.7821613,7.874,2011,10,42,4,4,613531.11,649111.23,528486.45,479256.8
42,2011-10-28,515599.7,0,72.79,3.843,129.7936774,7.874,2011,10,43,4,4,537276.41,613531.11,510243.79,572603.33
42,2011-11-04,597667.21,0,68.57,3.828,129.8051935,7.874,2011,11,44,4,4,515599.7,537276.41,649111.23,603147.26
42,2011-11-11,643125.29,0,55.28,3.677,129.8167097,7.874,2011,11,45,4,4,597667.21,515599.7,613531.11,526641.23
